"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Iain Ross-McNamee","Amanda Murray","Darren Lake, Iain Ross-McNamee, John Wolskel","Drama, Fantasy, Horror","English (United Kingdom)","Jul 31, 2019","1h 36m","A junior curator is sent to a remote manor to inspect the missing half of an ancient cauldron.",50,17,"Crucible of the Vampire"
