"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Alfred Sole","Richard K. Rosenberg","Rosemary Ritvo, Alfred Sole","Harristown Funding","R","Horror, Mystery & Thriller","English","Nov 13, 1976, Original","Jan 14, 2017","1h 42m","Favorite daughter Karen (Brooke Shields) is viciously strangled and set afire in church on the day of her First Communion, and suspicion falls on her jealous and emotionally unstable sister, Alice (Paula E. Sheppard). When the girls' aunt, Annie (Jane Lowry), is later stabbed on an apartment complex stairway, Alice is sent away. But the attacks continue, prompting priest Father Tom (Rudolph Willrich) and Alice's dad, Dominick (Niles McMaster), to go in search of the real killer.",77,61,"Alice, Sweet Alice"
