"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Cooney","Michael Cooney","Cypress Willow Productions, Storyteller Films Ltd.","R","Horror, Comedy","English","Sep 11, 2016","1h 31m","Sam (Christopher Allport) is traumatized by his experience the previous Christmas, battling Jack Frost (Matt Falletta), a murderous snowman possessed by a serial killer. His wife, Anne (Eileen Seeley), thinks a trip to the tropics will get his mind off the snow, so they pack their bags and head to a resort on an island in the Pacific. Meanwhile, the FBI accidentally resurrects Jack's remains during an experiment. Jack heads to the island, covers it in snow and embarks on another rampage.",0,29,"Jack Frost 2: Revenge of the Mutant Killer Snowman"
