"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Ted Kotcheff","Buzz Feitshans, Herb Nanas","Michael Kozoll, William Sackheim, Sylvester Stallone, David Morrell","Anabasis N.V., Elcajo Productions","R","Action, Adventure","English","Aug 10, 2016","1h 35m","Surround","Scope (2.35:1)","Vietnam veteran and drifter John J. Rambo (Sylvester Stallone) wanders into a small Washington town in search of an old friend, but is met with intolerance and brutality by the local sheriff, Will Teasle (Brian Dennehy). When Teasle and his deputies restrain and shave Rambo, he flashes back to his time as a prisoner of war and unleashes his fury on the officers. He narrowly escapes the manhunt, but it will take his former commander (Richard Crenna) to save the hunters from the hunted.",86,86,"First Blood"
