"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Rob Savage","Rob Savage, Gemma Hurley, Jed Shepherd","Shadowbox Films Inc.","Horror, Mystery & Thriller","English (United Kingdom)","Jul 30, 2020","57m","Six friends accidentally invite the attention of a demonic presence during an online séance and begin noticing strange occurrences in their homes.",99,71,"Host"
