"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Simon Moore","Brian Eastman","Simon Moore","Columbia Tristar","Revelations Entertainment","R","Mystery & Thriller","English","Sep 22, 2000, Original","Sep 2, 2003","$158.7K","1h 39m","Surround, Stereo","In the late 1950s, British police officer Tony Aaron (Liam Neeson) resigns from the force after sleeping with Hazel (Maggie O'Neill), wife of the man whose house he was supposed to guard. In his new job as a fake private investigator, he helps couples get divorces by photographing Hazel having ""affairs"" with the husband. When she is murdered during a job, Tony begins having an affair with the dead man's mistress, Angeline (Laura San Giacomo), while trying to prove his innocence.",25,58,"Under Suspicion"
