"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Brian De Palma","Tom Cruise, Paula Wagner","David Koepp, Robert Towne","Paramount Pictures","Paramount Pictures, Cruise-Wagner Productions","PG-13","Action, Adventure, Mystery & Thriller","English","May 22, 1996, Original","May 2, 2008","$180.9M","1h 50m","Stereo, Dolby Digital, DTS, Surround, SDDS","Scope (2.35:1)","When U.S. government operative Ethan Hunt (Tom Cruise) and his mentor, Jim Phelps (Jon Voight), go on a covert assignment that takes a disastrous turn, Jim is killed, and Ethan becomes the prime murder suspect. Now a fugitive, Hunt recruits brilliant hacker Luther Stickell (Ving Rhames) and maverick pilot Franz Krieger (Jean Reno) to help him sneak into a heavily guarded CIA building to retrieve a confidential computer file that will prove his innocence.",66,71,"Mission: Impossible"
