"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Philippe de Broca","Georges Dancigers, Alexandre Mnouchkine","Daniel Boulanger, Philippe de Broca, Ariane Mnouchkine, Jean-Paul Rappeneau","Lopert Pictures Corp., United Artists","Les Films Ariane, Les Productions Artistes Associés, Dear Film Produzione","Comedy, Drama","French (France)","Jun 8, 1964, Limited","Feb 18, 2016","$35.1K","1h 54m","Mono","French military man Adrien Dufourquet (Jean-Paul Belmondo) gets an eight-day furlough to visit his fiancée, Agnes (Françoise Dorléac). But when he arrives in Paris, he learns that her late father's partner, museum curator Professor Catalan (Jean Servais), has just been kidnapped by a group of Amazon tribesmen who have also stolen a priceless statue from the museum. Adrien and Agnes pursue the kidnappers to Brazil, where they learn that the statue is the key to a hidden Amazon treasure.",86,79,"That Man From Rio"
