"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Tom Gormican","Nicolas Cage, Mike Nilon, Kristin Burr, Kevin Turen","Tom Gormican, Kevin Etten","Lionsgate","Saturn Films, Burr! Productions","R (Language Throughout|Drug Use|Some Sexual References|Violence)","Comedy, Action","English","Apr 22, 2022, Wide","$20.2M","1h 46m","Dolby Atmos","Scope (2.35:1)","Nicolas Cage stars as... Nick Cage in the action-comedy The Unbearable Weight of Massive Talent. Creatively unfulfilled and facing financial ruin, the fictionalized version of Cage must accept a $1 million offer to attend the birthday of a dangerous superfan (Pedro Pascal). Things take a wildly unexpected turn when Cage is recruited by a CIA operative (Tiffany Haddish) and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones. With a career built for this very moment, the seminal award-winning actor must take on the role of a lifetime: Nick Cage.",87,87,"The Unbearable Weight of Massive Talent"
