"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Bob Rafelson","Daniel McInick","Carolco Pictures Inc., Zephyr Films, IndieProd","R","History, Drama","English","Feb 23, 1990, Limited","Mar 10, 2017","$1.4M","2h 15m","Surround","Richard Burton (Patrick Bergin) and John Hanning Speke (Iain Glen) are explorers determined to find the source of the Nile somewhere in central Africa. Together, they run afoul of native peoples, inclement weather and no end of personal injury before reaching what could be the discovery they'd hoped for. When they get back to England, however, the two have a falling out. Speke insists he has discovered the Nile's source, while Burton thinks the evidence insufficient.",65,77,"Mountains of the Moon"
