"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Cecil B. DeMille","Cecil B. DeMille","Paramount Pictures","Paramount","History, Drama","English","Nov 30, 1932, Original","May 10, 2011","1h 58m","After Emperor Nero (Charles Laughton) blames the Christians for burning Rome, he orders that they be sent to the Colosseum. While rounding them up, military leader Marcus Superbus (Fredric March) meets pretty young Mercia (Elissa Landi), who begs him to free her stepfather, Titus (Arthur Hohl). Marcus does so with the hope of seducing her but is unsuccessful. Empress Poppaea (Claudette Colbert), who has her eye on Marcus, soon learns of Mercia and, out of jealousy, orders her fed to the lions.",55,65,"The Sign of the Cross"
