"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Bob Clark","Aaron Spelling, Alan Greisman","TriStar Pictures","R","Comedy","English","Apr 16, 2012","$4.5M","1h 34m","Surround","A string of murders have taken place in Washington, D.C., but the officers assigned to the case, Mac (Gene Hackman) and Ellis (Dan Aykroyd), have to deal with their own conflicts first. The grizzled Mac is perpetually annoyed by the undeniably brilliant yet troubled Ellis, who, in times of stress, tends to blackout and adopt the personalities of pop culture icons. And the investigation sure gets stressful, as the cops trace the killings to German politician Von Metz (Robert Prosky), an ex-Nazi.",0,27,"Loose Cannons"
