"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Dalva","Tom Sternberg, Fred Roos, Doug Claybourne","Richard Kletter, Jerome Kass","Zoetrope Studios","PG","Kids & Family, Adventure","English","Mar 25, 1983, Original","Sep 16, 2008","1h 43m","Surround","Wealthy Moroccan sheik Ishak (Ferdinand Mayne), believing himself to be the true owner, dispatches his henchmen to steal a champion Arabian stallion, the Black, from its young caretaker, Alec Ramsay (Kelly Reno). Determined to recover the horse, Alec follows the sheik back to Morocco, where his pleas for the stallion's return fall on deaf ears. When Alec learns that Ishak plans to enter the Black in an upcoming race, he settles for training the horse's new jockey -- for the time being.",20,72,"The Black Stallion Returns"
