"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Lewis Teague","Daniel H. Blatt, Robert Singer","Stephen King, Don Carlos Dunaway, Lauren Currier","Artisan Entertainment, Warner Home Vídeo, Republic Pictures, Warner Bros.","TAFT Entertainment","R","Horror, Mystery & Thriller","English","Aug 3, 1983, Original","Nov 1, 2016","1h 31m","Flat (1.85:1)","In this tale of a killer canine, man's best friend turns into his worst enemy. When sweet St. Bernard Cujo is bitten by a bat, he starts behaving oddly and becomes very aggressive. As Cujo morphs into a dangerous beast, he goes on a rampage in a small town. Stay-at-home mom Donna (Dee Wallace) gets caught in Cujo's crosshairs on a fateful errand with her son, Tad (Danny Pintauro). Stuck in their tiny car, Donna and Tad have a frightening showdown with the crazed animal.",59,45,"Cujo"
