"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Stacy Title","Matthew Salinger","Jonathan Penner, Stacy Title","R","Mystery & Thriller","English","Jan 7, 2014","1h 29m","In this modern reformulation of ""Hamlet,"" Jack (Jonathan Penner), a graduate student, suspects foul play after the death of his beloved father. When he learns that his beautiful mother, Helen (Jacqueline Bisset), and ambitious uncle Carl (Jamey Sheridan) plan to marry, he becomes convinced that they had something to do with it. Mentally unstable at the best of times, Jack becomes further unhinged as he investigates the crime with his equally fragile girlfriend, Julia (Mary-Louise Parker).",57,27,"Let the Devil Wear Black"
