"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Deran Sarafian","Laurence Mark, John Davis, John Flock","Davis Entertainment, Laurence Mark Productions","R","Action","English","Apr 14, 2016","$2.9M","1h 30m","Surround","A New York agent (Mario Van Peebles) with the DEA breaks an outlaw (Christopher Lambert) from jail to lead him to stolen money in South America.",15,34,"Gunmen"
