"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"David Hand","Walt Disney","Larry Morey","RKO Radio Pictures","G","Kids & Family, Fantasy, Animation","English","Aug 21, 1942, Original","May 23, 2017","$38.1M","1h 10m","Stereo","In a classic Disney animation, a fawn named Bambi joins his new friends, a young rabbit named Thumper and a skunk kit named Flower in happily exploring the woods. Bambi is captivated with a young doe named Faline, and he learns from his doting mother and his father -- the Great Prince of the Forest -- that besides the delights of the forest, there is danger in open meadows where hunters can see them. Though fear and tragedy touch Bambi's life, another spring brings renewal.",91,73,"Bambi"
