"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Peter Chelsom","Jane Startz, Simon Fields","Rodman Philbrick, Charles Leavitt","Miramax Films","Miramax Films","PG-13","Drama","English","Jun 2, 1998, Original","May 25, 2016","$2.6M","1h 40m","SDDS, Dolby Digital, Surround","Flat (1.85:1)","Kevin Dillon (Kieran Culkin) suffers from a disorder known as Morquio's syndrome, which weakens his heart and stunts his growth. Maxwell Kane (Elden Henson) has dyslexia and towers above his classmates. The two couldn't be more different, but, when Kevin is asked to help Maxwell with his reading, they soon bond over their mutual social alienation and absent fathers. Following a run-in with local gang member Blade (Joe Perrino), the two become inseparable.",75,79,"The Mighty"
