"Director","Producer","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Howard Franklin","Sue Baden-Powell","R","Crime, Drama","English","Apr 19, 2016","$3.0M","1h 38m","Stereo, Surround","Tireless 1940s tabloid photographer Leon ""The Great Bernzini"" Bernstein (Joe Pesci) is always first to the scene of the crime, thanks to his uncanny journalistic instincts and the police scanner in his car. Known to his friends as ""Bernzy,"" Leon is famous for capturing the gory aftermath of violent crimes that snuff the lives of New York City's famous. Bernzy gets a job offer from gorgeous nightclub owner Kay (Barbara Hershey), but finds he's way in over his head when the Mob gets involved.",61,51,"The Public Eye"
