"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Thom Eberhardt","David Permut, Paige Simpson","Touchstone Pictures, Permut Presentations, Touchwood Pacific Partners 1","PG-13","Comedy","English","Sep 18, 1992, Limited","Aug 10, 2016","$22.5M","1h 40m","Surround, Stereo","When mild-mannered Martin Harvey (Martin Short) finds out that he has inherited a vintage yacht, he decides to take his family on a Caribbean vacation to retrieve the vessel. Upon arriving on a small island and realizing that the ship is in rough shape, Martin and his family end up with more than they bargained for as the roguish Captain Ron (Kurt Russell) signs on to sail the boat to Miami. It doesn't take long before Ron's anything-goes antics get the Harveys into plenty of trouble.",26,52,"Captain Ron"
