"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Matthew Newton","Kate Ballen, Matthew Newton","Matthew Newton, Kate Ballen","FilmRise","No Place for Films","Drama","English","Feb 17, 2017, Limited","Feb 17, 2017","$7.0K","1h 29m","Three undocumented teenagers -- a Dominican girl, an African boy and a Peruvian girl -- are about to graduate high school in the Bronx, while working with a teacher and a lawyer to try to get proper documents to stay in the U.S. Forced to grow up quickly and navigate problems most adults don't even have to face, the students are really just American teenagers who want to be with their friends, fall in love, and push back against authority.",92,82,"From Nowhere"
