"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"David Lean","Anthony Havelock-Allan, Ronald Neame","David Lean, Ronald Neame, Anthony Havelock-Allan","Cineguild","Drama","English (United Kingdom)","Dec 26, 1946, Original","May 22, 2017","1h 58m","In this Dickens adaptation, orphan Pip (John Mills) discovers through lawyer Mr. Jaggers (Francis L. Sullivan) that a mysterious benefactor wishes to ensure that he becomes a gentleman. Reunited with his childhood patron, Miss Havisham (Martita Hunt), and his first love, the beautiful but emotionally cold Estella (Valerie Hobson), he discovers that the elderly spinster has gone mad from having been left at the altar as a young woman, and has made her charge into a warped, unfeeling heartbreaker.",100,88,"Great Expectations"
