"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Schultz","Steve Krantz","Universal Pictures","R","Comedy","English","Nov 9, 1977, Limited","Mar 18, 2014","1h 34m","Orange picker Leroy Jones (Richard Pryor) inadvertently becomes a union leader and is forced out of town, leaving behind his sexually obsessed father, Rufus (also Pryor), and spouse, Annie Mae (Margaret Avery). He heads for Los Angeles, where he falls for union organizer Vanetta (Lonette McKee). Annie Mae seeks solace from the local preacher, Lenox Thomas (also Pryor), who eventually impregnates her. When Leroy catches wind of this, he heads home for a showdown with Lenox.",20,82,"Which Way Is Up?"
