"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Fred Zinnemann","William H. Wright","Collier Young, Robert L. Richards","Metro-Goldwyn-Mayer Distributing Corp.","Metro Goldwyn Mayer","Crime, Drama","English","Dec 21, 1948, Wide","Jul 31, 2007","1h 22m","Mono","A former prisoner of war, Frank Enley (Van Heflin) is hailed as a hero in his California town. However, Frank actually aided his Nazi captors, and he closely guards this secret. Frank's shameful past comes back to visit him when fellow survivor Joe Parkson (Robert Ryan) emerges, intent on making the turncoat pay for his betrayal. As Joe closes in on Frank, the traitor goes into hiding, abandoning his wife, Edith (Janet Leigh), who has no clue about her husband's wartime transgressions.",93,76,"Act of Violence"
