"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Miwa Nishikawa","Asako Nishikawa, Taichi Ito, Eiji Kitahara","Miwa Nishikawa","AOI Pro","Drama, Crime","Japanese","2h 6m","A lifelong Yakuza, released from prison after 13 years, journeys to find the mother who abandoned him as a child. He is hindered by his gangster past and struggles to adapt to his new life outside of prison.",90,NA,"Under the Open Sky"
