"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Eleanor Coppola","Eleanor Coppola, Fred Roos","Eleanor Coppola","Sony Pictures Classics","Lifetime Films, Corner Piece Capital, American Zoetrope","PG (Some Language|Smoking|Thematic Elements)","Romance, Comedy","English","May 12, 2017, Limited","Jul 10, 2017","$5.6M","1h 32m","Flat (1.85:1)","Anne (Diane Lane) is at a crossroads in her life. Married to a successful but inattentive movie producer (Alec Baldwin), she unexpectedly finds herself taking a car trip from Cannes to Paris with her husband's business associate (Arnaud Viard). What should be a seven-hour drive turns into a carefree two-day adventure replete with diversions involving picturesque sights, fine food and wine, humor, wisdom and romance, reawakening Anne's senses and giving her a new lust for life.",47,39,"Paris Can Wait"
