"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jean-Jacques Annaud","Arthur Cohn, Jacques Perrin, Giorgio Silvagni","Georges Conchon, Jean-Jacques Annaud","Allied Artists Pictures","PG","Comedy, Drama, War","French (France)","May 8, 1977, Original","Nov 7, 2016","1h 30m","In 1915, at a remote trading post in West Africa, French traders and missionaries receive word late about the outbreak of war between France and Germany. Believing it's their patriotic duty to attack a neighboring German trading post, the French mount a disastrous military offensive against the peaceful Germans. The defeated men then turn to young ideologue Hubert Fresnoy (Jacques Dufilho), who attempts to recruit an army of Africans to equally calamitous results.",100,69,"Black and White in Color"
