"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Peter Hewitt","Tim Bevan, Eric Fellner, Rachel Talalay","Mary Norton, Gavin Scott, John Kamps","PolyGram Filmed Entertainment","PG","Kids & Family, Fantasy","English","Feb 13, 1998, Wide","Sep 10, 2015","$22.4M","1h 27m","Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR","Flat (1.85:1)","Children's author Mary Norton's storybook creations, the four-inch-tall family of ""borrowers"" who live among humans and co-op their possessions. When a crooked lawyer (John Goodman) takes over the Lender family's house, he's got to reckon with the borrowers therein, who launch a campaign to oust the invader and restore the home to its rightful tenants.",75,49,"The Borrowers"
