"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Paul Michael Glaser","Robert W. Cort, Ted Field, Karen Murphy","Metro-Goldwyn-Mayer, Interscope Communications","PG","Romance, Comedy","English","Mar 27, 1992, Limited","Aug 27, 2015","$23.0M","1h 41m","Surround","Stuck-up figure skating whiz Kate Moseley (Moira Kelly) is denied a gold medal at the 1988 Olympics after a fall. As Kate drives off partner after partner, her coach, Anton (Roy Dotrice), must quickly find her a new one in order to be ready for the next Olympics. Enter arrogant former Olympic hockey player Doug Dorsey (D.B. Sweeney), who briefly encountered Kate years before. Reluctantly teaming up, Kate and Doug's icy rapport begins to thaw, resulting in a chemistry both in and out of the rink.",57,77,"The Cutting Edge"
