"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Francis Lawrence","Nina Jacobson, Jon Kilik","Peter Craig, Danny Strong","Lionsgate Films","Color Force, Lionsgate Films","PG-13 (Intense Sequences of Violence|Intense Sequences of Action|Some Disturbing Images|Thematic Material)","Sci-Fi, Action, Adventure","English","Nov 21, 2014, Wide","Aug 26, 2016","2h 3m","Dolby Atmos, SDDS, Dolby Digital, Datasat","Scope (2.35:1)","Following her rescue from the devastating Quarter Quell, Katniss (Jennifer Lawrence) awakes in the complex beneath the supposedly destroyed District 13. Her home, District 12, has been reduced to rubble, and Peeta Mellark (Josh Hutcherson) is now the brainwashed captive of President Snow (Donald Sutherland). At the same time, Katniss also learns about a secret rebellion spreading throughout all of Panem -- a rebellion that will place her at the center of a plot to turn the tables on Snow.",69,71,"The Hunger Games: Mockingjay, Part 1"
