"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Mahamat-Saleh Haroun","Florence Stern, Melanie Andernach, Diana Elbaum","Mahamat-Saleh Haroun","MUBI","Proximus, Beluga Tree, Pili Films, Made In Germany Filmproduktion, Goï Goï Productions, Canal+ International","Drama","French (France)","Feb 4, 2022, Limited","Mar 8, 2022","$27.5K","1h 27m","Digital 2.39:1","On the outskirts of N'Djamena in Chad, Amina lives alone with her only 15-year-old daughter Maria. Her already fragile world collapses the day she discovers that her daughter is pregnant. The teenager does not want this pregnancy. In a country where abortion is not only condemned by religion, but also by law, Amina finds herself facing a battle that seems lost in advance...",96,80,"Lingui, The Sacred Bonds"
