"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Adam Gierasch","Michael Arata, Jason Loughridge, Raymond J. Markovich, Greg McKay, Robert Taleghany, Kevin Tenney","Adam Gierasche, Jace Anderson","Seven Arts Pictures","Parallel Films, Seven Arts Pictures","R (Some Sexuality|Gore|Drug Use|Bloody Horror Violence|Language Throughout|Nudity)","Horror","English","Oct 17, 2010, Limited","Aug 10, 2016","1h 30m","Eighty years ago, the Broussard mansion in New Orleans was the site of a suicide and the disappearance of six people. Now, when Maddie and her girlfriends arrive on the scene for the ultimate Halloween party, they discover that it is more than an urban legend. Malevolent entities haunt the place, and they need seven human vessels in order to break through into this world.",35,25,"Night of the Demons"
