"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Fukuda Jun","Tomoyuki Tanaka","Shin'ichi Sekizawa","Toho Company","PG (Sci-Fi Monster Violence)","Sci-Fi","Japanese","Dec 16, 1967, Original","Feb 25, 2010","1h 26m","In this Japanese monster movie, the massive Godzilla comes to the aid of his newborn son, who hatches from an egg on a remote island where scientists are conducting experiments with radioactivity. Revealing a surprising paternal streak, Godzilla tries to teach his much smaller progeny how to use his powers. The father/son team must then battle giant insects, including praying mantises and a formidable spider. Can Godzilla protect his curious tike from the gargantuan bugs?",63,30,"Son of Godzilla"
