"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Nick Robertson","Michael Robertson, Kent Smith","Evan Randall Green","IFC Films","Horror, Mystery & Thriller","English","Feb 5, 2016, Limited","Aug 10, 2016","1h 30m","A farmer and his family have to fight for survival when a pack of wild dogs break into their home.",55,20,"The Pack"
