"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Ford","John Ford","Frank S. Nugent, Edwin O'Connor","Columbia TriStar Home Video, Columbia Pictures","Columbia Pictures Corporation","Drama","English","Oct 24, 1958, Original","Oct 19, 2010","2h 1m","Mono","Based on the novel by Edwin O'Connor, this political drama focuses on Frank Skeffington (Spencer Tracy), an aging mayor who is embarking on his final campaign for reelection. Aided by his nephew, Adam Caulfield (Jeffrey Hunter), and savvy strategist John Gorman (Pat O'Brien), Skeffington faces considerable challenges as the political landscape that he knows slowly crumbles away, but, undaunted, he remains determined to stay in the game a bit longer.",86,81,"The Last Hurrah"
