"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Valerio Zanoli","Valerio Zanoli","Valerio Zanoli","Vertical Entertainment","Film Services [I]","Drama","English","Nov 26, 2021, Limited","Nov 26, 2021","1h 21m","Scope (2.35:1)","After a life of petty crimes, a self-centered con artist is sentenced to take care of his grandmother, who is affected by Alzheimer's. As he discovers the extent of her wealth, he begins to plan his ultimate heist. However, the more time he spends with her, the more he finds himself struggling between his wish for a lavish life and newly found family values.",62,75,"Not to Forget"
