"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"David Mamet","Jean Doumanian","David Mamet","Magnolia Films, Sweetland Films, Jasmine Productions Inc., Jean Doumanian Productions","PG","Crime, Drama","English","Nov 22, 2018","$9.6K","1h 52m","Surround, Dolby Digital","35mm","Everything changes for rising corporate star Joe Ross (Campbell Scott) when he meets the wealthy and mysterious Jimmy Dell (Steve Martin) at a tropical resort. Dell offers to help Ross protect his new business process invention, but in short order Ross finds himself falsely accused of murder. Working with the FBI and his assistant, Susan Ricci (Rebecca Pidgeon), Ross sets out to prove his innocence and disentangle himself from the diabolical entrapment.",89,81,"The Spanish Prisoner"
