"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Renuka Shahane","Parag Desai, Ajay Devgan, Deepak Dhar, Sapna Malhotra, Siddartha P. Malhotra, Rishi Negi","Renuka Shahane","Ajay Devgn Ffilms, Banijay Asia, Alchemy Productons","Drama","Hindi","Jan 17, 2021","1h 35m","Tribhanga is an Odissi dance pose that is asymmetrical, yet mesmerizing and sensuous, so much like the lives of the three women characters of the film -- Nayan, Anu and Masha.",86,55,"Tribhanga: Tedhi Medhi Crazy"
