"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Matthew Robbins","Hal Barwood","Metro-Goldwyn-Mayer","PG","Comedy, Drama","English","Oct 18, 2010","1h 45m","A student hooker (Annie Potts) in a van picks up a Las Vegas-bound teen (Mark Hamill) on the trail of a stolen Stingray.",56,43,"Corvette Summer"
