"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"José Luis Cuerda","Rafael Azcona, José Luis Cuerda, Manuel Rivas","Miramax Films","Canal+ España, Sogotel, Los Producciones del Escorpion, TVG, Televisión Española (TVE)","R (Strong Sexual Content)","Drama","Spanish (Spain)","Sep 24, 1999, Original","Nov 30, 2016","$2.1M","1h 35m","Surround, Dolby SR, Dolby Digital","Scope (2.35:1)","The heartwarming story of the relationship that develops between a shy young boy and his kind teacher in 1936 Spain. The boy, Moncho, is frightened about starting school, and it is up to the gentle, compassionate Don Gregorio to set the boy's mind at ease. When the Spanish Civil War erupts on July 18, both individuals' lives are changed forever. Gomez turns in another memorable performance as the sensitive teacher.",96,91,"Butterfly"
