"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Rodriguez","Robert Rodriguez, Frank Mancuso Jr., Tara Pirnia, Elizabeth Avellan, Luz María Rojas","Robert Rodriguez, Víctor Ugalde","Warner Bros.","Media Rights Capital, Troublemaker Studios, Imagenation Abu Dhabi FZ, Warner Bros.","PG (Some Rude Humor|Mild Action)","Adventure, Comedy, Action, Fantasy","English","Aug 21, 2009, Wide","Mar 10, 2017","$20.9M","1h 29m","SDDS, Dolby Digital, DTS","In the little town of Black Falls, every house looks the same and almost everyone works for Black Box Unlimited Worldwide Industries, purveyors of a device that is sweeping the nation. Toe Johnson, 11, is unimpressed with the company and its wares; he just wants a few friends. Then, a wish-granting rock falls from the sky and changes everything. The town swarms with wishes gone amok, but the trouble really begins when adults get their hands on the rock.",47,32,"Shorts"
