"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"François Truffaut","António da Cunha Telles","François Truffaut, Jean-Louis Richard","Fox Lorber, Criterion Collection","Romance","French (Canada)","Apr 20, 1964, Original","Nov 20, 2016","1h 50m","While flying to Lisbon, Portugal, to give a lecture, a writer and magazine editor, Pierre Lachenay (Jean Desailly), encounters an attractive flight attendant, Nicole (Françoise Dorléac), and winds up spending the night with her. What was intended to be a one-night stand becomes a tumultuous extramarital affair once he gets back to Paris and his wife (Nelly Benedetti) and kids. Pierre tries to keep the affair secret, but, when his wife suspects him, she snaps.",90,86,"The Soft Skin"
