"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Paul Hoen","Mary Pantelidis","David Light, Joseph Raso","Disney Channel","TV-G","Romance, Comedy, Musical","English","Feb 18, 2020","1h 24m","Stereo","Scope (2.35:1)","A budding romance is threatened by the arrival of werewolves.",100,54,"Zombies 2"
