"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Max Walker-Silverman","Jesse Hope, Dan Janvey, Max Walker-Silverman","Max Walker-Silverman","Bleecker Street","The Sakana Foundation, Present Company, MacPac Entertainment, Cow Hip Films, Fierce Optimism Films, Fit Via Vi Film Productions, Dead End Pictures (II)","PG (Mild Thematic Elements)","Drama, Romance","English","Jul 29, 2022, Limited","$278.6K","1h 21m","Faye (Dale Dickey) is a lone traveler biding her time fishing, birding and stargazing at a rural Colorado campground as she awaits the arrival of Lito (Wes Studi), a figure from her past who is navigating his own tentative and nomadic journey across the rugged West. Like the country music that has traditionally channeled the heartbreak and resilience of Americans in search of themselves and others, A Love Song weaves a lyrical and ultimately joyful refrain out of the transformative act of being alone -- and reminds us that love can nourish and mystify at any age.",95,68,"A Love Song"
