"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Sidney Franklin","Irving Thalberg, Albert Lewin","Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer","Drama","English","Aug 6, 1937, Original","Jan 1, 2009","2h 18m","Inspired by a Pearl S. Buck novel, this inspiring drama follows the many ups and downs in the lives of Chinese farmers Wang Lung (Paul Muni) and O-Lan (Luise Rainer). Though the couple initially finds success farming their land, their fortunes decline, and lean times follow. Later, when Wang Lung and O-Lan once again reap bountiful harvests and raise a family, the presence of the beautiful young Lotus (Tilly Losch) complicates their lives further.",95,77,"The Good Earth"
