"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Charles Jarrott","Frank Yablans","Herman Raucher, Daniel Taradash","20th Century Fox Home Entertainment","Frank Yablans Presentations","R","Drama","English","Jun 8, 1977, Original","Mar 20, 2007","2h 45m","When French beauty Noelle Page (Marie-France Pisier) falls in love with American pilot Larry Douglas (John Beck), she believes he'll marry her. Instead, he returns to the U.S and marries the sweet but naive Catherine (Susan Sarandon). Even though Noelle has found a new lover, an affluent Greek named Constantin (Raf Vallone), and has started a great career as an actress, she vows revenge on her onetime lover. But once her plan is in motion, she and Larry fall in love and plot Catherine's death.",25,73,"The Other Side of Midnight"
