"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Andrew Adamson, Vicky Jenson","Aron Warner, John H. Williams, Jeffrey Katzenberg","Ted Elliott, Terry Rossio, Joe Stillman, Roger S.H. Schulman, William Steig","DreamWorks SKG","DreamWorks SKG, Pacific Data Images (PDI)","PG (Some Crude Humor|Mild Language)","Kids & Family, Comedy, Fantasy, Animation","English","May 18, 2001, Wide","Nov 25, 2015","$267.7M","1h 29m","Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital","Scope (2.35:1)","Once upon a time, in a far away swamp, there lived an ogre named Shrek (Mike Myers) whose precious solitude is suddenly shattered by an invasion of annoying fairy tale characters. They were all banished from their kingdom by the evil Lord Farquaad (John Lithgow). Determined to save their home -- not to mention his -- Shrek cuts a deal with Farquaad and sets out to rescue Princess Fiona (Cameron Diaz) to be Farquaad's bride. Rescuing the Princess may be small compared to her deep, dark secret.",88,90,"Shrek"
