"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Abraham Polonsky","Universal Pictures","PG","Western","English","Nov 5, 2019","1h 36m","While confronting the disapproving father of his girlfriend, Lola (Katharine Ross), Native American man Willie Boy (Robert Blake) kills the man in self-defense. Forced to go on the run, the couple is pursued by Deputy Sheriff Christopher Cooper (Robert Redford), who is somewhat empathetic to their plight, and a group of cold, calculating bounty hunters. As the pursuit continues, the situation grows increasingly tense, with Willie Boy and Cooper headed for a standoff.",73,49,"Tell Them Willie Boy Is Here"
