"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Redford","Nicolas Chartier, Robert Redford, Bill Holderman","Lem Dobbs","Sony Pictures Classics","Voltage Pictures, Wildwood Enterprises","R (Language)","Mystery & Thriller","English","Apr 5, 2013, Limited","Aug 13, 2013","$5.1M","2h 1m","Decades after an ill-fated robbery, a former member (Susan Sarandon) of the Weather Underground turns herself in to authorities. While covering the story, reporter Ben Shepard (Shia LaBeouf) discovers that recently widowed lawyer Jim Grant (Robert Redford) was also a member of that particular group. Grant slips by the FBI agents tracking him and goes on the run, hoping to track down his former lover, Mimi (Julie Christie), who's still underground and fighting for the cause.",55,45,"The Company You Keep"
