"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Gottlieb","Robert Engelman","Edward Rugoff, Michael Gottlieb","New Line Cinema","PG","Kids & Family, Comedy","English","Jan 15, 1993, Limited","Oct 2, 2012","$4.2M","1h 24m","Stereo, Surround","Former wrestler Sean Armstrong (Terry ""Hulk"" Hogan) takes a job as bodyguard and nanny to Alex Jr. (Robert Gorman) and Kate (Madeline Zima), the children of Alex Mason (Austin Pendleton). The kids receive little attention from their father and take out their energy in pranks on their baby sitters. Despite their initial hostility, Sean and the children soon bond. When criminal Tommy Thanatos (David Johansen) kidnaps the kids to get his hands on a new computer chip, Sean must rescue them.",6,33,"Mr. Nanny"
