"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Mirjana Karanovic","Snezana Penev","Mirjana Karanovic","Drama","Serbian","1h 30m","A woman has to decide what to do after she learns of her husband's war crimes.",100,57,"A Good Wife"
