"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Patrice Leconte","Frédéric Brillion, Philippe Carcassonne, Gilles Legrand","Rémi Waterhouse, Michel Fessler, Eric Vicaut","Miramax Zoë, Miramax Films, Miramax Home Entertainment [us]","Miramax","R","Drama","French (Canada)","Nov 22, 1996, Original","Jan 13, 2004","$2.5M","1h 42m","Surround","Moved by the difficulties faced by peasants living in the mosquito-ridden swamplands near Lyon, aristocratic engineer Marquis Grégoire Ponceludon de Malavoy (Charles Berling) devises a plan to drain the boggy land. But to gain an audience with King Louis XVI (Urbain Cancelier) in Versailles, he learns he must impress the royal court with his verbal wit. Drawn into a world of ever-shifting alliances where words are used as weapons, the Marquis begins to lose sight of his noble intentions.",80,84,"Ridicule"
