"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Matthijs van Heijningen Jr.","Alain De Levita","Paula van der Oest","Levitate Film, Evangelische Omroep, Caviar Film Financing","Drama","Dutch","Oct 15, 2021","2h 4m","November 1944. On the flooded island of Walcheren in Zeeland, thousands of allies fight the German army. Touching three young lives inextricably connected. A Dutch boy fighting for the Germans, an English glider pilot and a Zeeland girl who reluctantly joined the resistance become involved, and are faced with crucial choices that are not only about their own freedom, but also about the freedom of others.",100,82,"The Forgotten Battle"
