"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Harold Becker","Howard B. Jaffe, Stanley R. Jaffe","Darryl Ponicsan, Robert Mark Kamen","Twentieth Century Fox","PG","Drama","English","Dec 9, 1981, Limited","Apr 29, 2014","2h 6m","Surround","Bunker Hill Military Academy has been targeted by real estate developers for demolition. The students, outraged at the thought of their school being turned into condominiums, vow to fight back. Led by Cadet Maj. Brian Moreland (Timothy Hutton), they stage a school-wide rebellion that ends with them in charge of the campus. After winning over the headmaster (George C. Scott), Brian and his fellow cadets, Alex (Sean Penn) and David (Tom Cruise), face their toughest battle yet -- with the Army.",68,67,"Taps"
