"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Nagisa Ôshima","Michinori Fukao, Nagisa Ôshima, Mamoru Sasaki, Tsutomu Tamura","Warner Bros. Pictures","Warner Brothers/Seven Arts","Drama","Japanese","Dec 8, 1971, Original","Feb 9, 2016","1h 57m","In Japan, a young Korean man (Do-yun Yu) rapes and kills two girls and is then sentenced to hang. But this punishment has no effect on the culprit other than amnesia, leaving the prison warden (Kei Satô) and chief of guards (Masao Adachi) stunned. The lawmen decide that they must show the convict why they're taking his life, so, with the help of their underlings, they begin to act out the prisoner's crimes. But they enjoy stepping into his shoes, which further complicates things.",83,89,"Death by Hanging"
