"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Stan Dragoti","Joel Freeman","Robert Kaufman","Vestron Video, Orion Pictures, American International Pictures, Warner Home Vídeo","Melvin Simon Productions","PG","Romance, Comedy","English","Apr 27, 1979, Wide","Feb 10, 2015","1h 36m","Mono","Flat (1.85:1)","When the government of Transylvania appropriates his castle, Count Dracula (George Hamilton) is obliged to relocate and decides to give New York City a try. He suffers all manner of adjustment problems, but finds solace in a new relationship with Cindy Sondheim (Susan Saint James). Unfortunately, her fiancé, Dr. Jeff Rosenberg (Richard Benjamin), is a direct descendant of Dracula's old nemesis, Van Helsing, and is prepared to do whatever is necessary to stop his undead rival.",70,55,"Love at First Bite"
