"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Jon M. Chu","Roberto Orci, Bobby Cohen, Alex Kurtzman","Ed Solomon, Peter Chiarelli","Lionsgate Films","K/O Paper Products","PG-13 (Violence and Some Language)","Adventure, Comedy","English","Jun 10, 2016, Wide","Aug 19, 2016","$65.0M","2h 9m","Scope (2.35:1)","After fleeing from a stage show, the illusionists (Jesse Eisenberg, Woody Harrelson) known as the Four Horsemen find themselves in more trouble in Macau, China. Devious tech wizard Walter Mabry (Daniel Radcliffe) forces the infamous magicians to steal a powerful chip that can control all of the world's computers. Meanwhile, vengeful FBI agent Dylan Rhodes (Mark Ruffalo) hatches his own plot against Thaddeus Bradley (Morgan Freeman), the man he blames for the death of his father.",33,53,"Now You See Me 2"
