"Director","Producer","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Vincent Sherman","Hal B. Wallis","Warner Brothers","Drama","English","Jan 10, 1942, Limited","May 26, 2016","1h 47m","When noted gambler Alfred ""Gloves"" Donahue (Humphrey Bogart) makes a trip to his local bakery to see why his cheesecake hasn't been delivered, he sees nightclub singer Leda Hamilton (Kaaren Verne) leaving the bakery, and finds that his favorite baker has been murdered. Donahue becomes the prime suspect in the case, so he has to take matters into his own hands to clear his name. Things take a shocking turn when he discovers that a Nazi spy ring may have had a hand in the poor baker's death.",100,71,"All Through the Night"
