"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Daina Oniunas-Pusic","Helen Gladders, Ivana Mackinnon, Oliver Roskill","Daina Oniunas-Pusic","A24","Wild Swim Films, Gingerbread Pictures, A24, BFI Films, Cinereach, BBC Film, Record Player Films","R (Language)","Sci-Fi, Fantasy, Drama, Horror, Mystery & Thriller","English","Jun 14, 2024, Wide","$620.0K","1h 50m","A mother (Julia Louis-Dreyfus, in a profoundly moving performance) and her teenage daughter (Lola Petticrew) must confront Death when it arrives in the form of an astonishing talking bird. From debut filmmaker Daina O. Pusić, Tuesday is a heart-rending fairy tale about the echoes of loss and finding resilience in the unexpected.",82,48,"Tuesday"
