"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Kelly Fyffe-Marshall","Sasha Leigh Henry, Iva Golubovic, Tamar Bird","Kelly Fyffe-Marshall","Drama","English","1h 27m","After his mother decides to relocate their family from Jamaica to Canada, young Jamal runs off to spend time with his best friend, the girl he likes, and his substitute father figures. He also visits the grave of his beloved father one last time.",100,NA,"When Morning Comes"
