"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John McTiernan","Lawrence Gordon, Joel Silver","Roderick Thorp, Jeb Stuart, Steven E. de Souza","20th Century Fox","Silver Pictures, Gordon Company","R","Action, Mystery & Thriller","English","Jul 15, 1988, Wide","Dec 8, 2023","Sep 2, 2014","$82.3M","2h 11m","Dolby Stereo, Magnetic Stereo 6 Track, Surround, Dolby A, Dolby SR","70mm, Scope (2.35:1)","New York City policeman John McClane (Bruce Willis) is visiting his estranged wife (Bonnie Bedelia) on Christmas Eve. He joins her at a holiday party in the headquarters of the Japanese-owned business she works for. But the festivities are interrupted by a group of terrorists who take over the exclusive high-rise, and everyone in it. Very soon McClane realizes that there's no one to save the hostages -- but him.",94,94,"Die Hard"
