"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Joel Silberg","Allen DeBevoise, David Zito","Allen DeBevoise, Charles Parker, Gerald Scaife","Cannon Pictures, Metro-Goldwyn-Mayer Distributing Corp.","Cannon Group","PG","Musical","English","May 4, 1984, Wide","Aug 5, 2003","1h 27m","Surround","Kelly (Lucinda Dickey) is a classically trained jazz dancer who's tired of warding off her amorous teacher and hungry for a new outlet. When she befriends street dancers Ozone (Adolfo ""Shabba-Doo"" Quinones) and Turbo (Michael ""Boogaloo Shrimp"" Chambers), she's blown away by their unique and original moves. She soon volunteers to help them defeat a rival group of street dancers, learning break-dancing skills along the way and sharing some moves of her own.",33,73,"Breakin'"
