"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"George Cukor","Garson Kanin","Columbia Pictures Corporation","Comedy","English","Jan 15, 1954, Original","Apr 16, 2012","1h 21m","After two years of failing to make it big in New York City, small-town model and actress Gladys Glover (Judy Holliday) takes a gamble by investing in billboard advertising to get her name out there. Almost immediately her risk pays off, and she finds herself inundated with media requests and fans, including the affections of the wealthy Evan Adams III (Peter Lawford) of the Adams Soap company. While Glover enjoys the spotlight, her boyfriend (Jack Lemmon) is less pleased about it.",100,76,"It Should Happen to You"
