"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Bohdan Sláma","Bohdan Sláma","Ceská Televize, Arte","Drama","Czech","Oct 15, 2016","1h 46m","In northern Bohemia, Monika (Tatiana Vilhelmová) awaits an invitation to join her boyfriend in the U.S., while free-spirited suitor Tonik (Pavel Liska) tries to gain her affection. Their unstable friend, Dasha (Anna Geislerová), is having a tumultuous affair with a married man that eventually leads to her having a nervous breakdown. When she is sent to a mental institution, Tonik and Monika agree to care for Dasha's two kids, and Tonik hopes to win Monika's heart in the process.",78,82,"Something Like Happiness"
